timestamp,114CR004_RDT_Est6,115RACV206Y6,115RACV206Y9,115RACV206P20,115RACR004L2P80,ampel_s,115RACR004L1Y8,115AIX010,115AIX001,115AIX008,CO13_V0304S01,115RACR004L1Y3,115RACR004L2Y5,115RACR004L1P20,115RACV206P80,CO13_V0306P03,115AIX003,115AIX005,115AIX006,115AIX007,CO13_TI12032-B,115RACV206Y2,115RACR004L2Y6,115RACR004L1P80,115AIX012,115RACR004L2Y4,115RACV206Y4,115RACR004L1Y1,115AIX011,115AIX002,115FE204_SSM_MV_SLIP,115RACR004L1Y9,115RACR004L1Y5,115RACV206Y3,115RACR004L2Y3,CO13_V0306T01,ampel_n,115RACV206Y7,115RACR004L2Y8,115AIX009,CO13_115FE204TIT,115FE204_02M1RUN,114CR004_RDT_Est5,115RACR004L2Y9,115AIX013,CO13_V0304E01,114CR004_RDT_Des1,115RACR004L1Y2,115RACV206Y5,115AIX004,CO13_115FE204PIT,114CR004_RDT_Est2,114CR004_RDT_Est3,CO13_TI12032-A,115RACR004L2Y7,115CR004Motor,114CR004_RDT_Est1,115RACR004L1Y4,115RACV206Y8,115RACR004L2P20,115LIT12040A,CO13_TT12038,114CR004_RDT_Des2,114CR004_RDT_Est4,115RACR004L2Y2,115LIT12040E,115RACR004L2Y1,115RACR004L1Y7,115RACR004L1Y6,115RACV206Y1,115FE204_02M2RUN
2024-09-26 00:00:00,"53,0","55,92","32,36","0,05","6,59",0,"6,48","0,68","193,23","1,74","500,11","47,77","41,94","0,9","2,95","11,39","173,53","741,77","375,88","366,53","56,2","89,94","17,59","5,56","0,55","21,23","59,6","95,72","0,59","195,94",,"5,04","50,07","70,27","41,02","35,7",0,"45,93","5,11","1,35",,,"56,56","3,96","0,3","130,0","30,0","59,76","80,72","179,38",,"46,0","64,0","59,4","9,58","86,09","55,0","26,28","36,01","1,16",,"43,9","33,0","56,0","50,96",,"90,5","12,08","21,9","100,0",
2024-09-26 00:00:01,,,,,,0,,"0,81","193,92","1,78",,,,,,,"171,54","740,54","375,39","364,77",,,,,"0,57",,,,"0,64","195,69",,,,,,,0,,,"1,41",,,,,"0,36",,,,,"179,08",,,,,,,,,,,"81,18",,,,,"0,0",,,,,
2024-09-26 00:00:02,,,,,,0,,"0,94","193,59","1,82",,,,,,,"169,93","738,89","375,03","363,89",,,,,"0,6",,,,"0,7","195,44",,,,,,,0,,,"1,48",,,,,"0,42",,,,,"179,41",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:00:03,,,,,,0,,"1,07","193,26","1,86",,,,,,,"169,59","738,39","375,15","363,39",,,,,"0,63",,,,"0,75","195,19",,,,,,,0,,,"1,55",,,,,"0,48",,,,,"179,74",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:00:04,,,,,,0,,"1,2","192,89","1,9",,,,,,,"169,26","737,78","375,28","362,78",,,,,"0,65",,,,"0,8","194,78",,,,,,,0,,,"1,61",,,,,"0,54",,,,,"180,11",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:00:05,,,,,,0,,"1,33","192,39","1,95",,,,,,,"168,94","736,88","375,4","361,88",,,,,"0,68",,,,"0,85","194,05",,,,,,,0,,,"1,68",,,,,"0,59",,,,,"180,61",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:00:06,,,,,,0,,"1,47","191,92","1,99",,,,,,,"168,69","736,38","375,53","361,38",,,,,"0,71",,,,"0,91","194,25",,,,,,,0,,,"1,75",,,,,"0,65",,,,,"181,06",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:00:07,,,,,,0,,"1,6","191,59","2,03",,,,,,,"168,44","735,77","375,65","360,77",,,,,"0,74",,,,"0,96","194,45",,,,,,,0,,,"1,81",,,,,"0,71",,,,,"181,31",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:00:08,,,,,,0,,"1,73","191,26","2,07",,,,,,,"168,19","735,11","375,78","359,78",,,,,"0,76",,,,"1,01","194,64",,,,,,,0,,,"1,88",,,,,"0,77",,,,,"181,56",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:00:09,,,,,,0,,"1,86","191,23","2,11",,,,,,,"168,06","735,61","375,9","359,23",,,,,"0,79",,,,"1,06","194,84",,,,,,,0,,,"1,95",,,,,"0,83",,,,,"181,81",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:00:10,,,,,,0,,"1,99","192,05","2,16",,,,,,,"168,31","736,22","376,11","360,07",,,,,"0,82",,,,"1,12","194,97",,,,,,,0,,,"2,01",,,,,"0,88",,,,,"182,03",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:00:11,,,,,,0,,"2,12","192,31","2,2",,,,,,,"168,56","737,11","376,61","360,41",,,,,"0,84",,,,"1,17","194,85",,,,,,,0,,,"2,08",,,,,"0,94",,,,,"182,17",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:00:12,,,,,,0,,"2,25","192,56","2,24",,,,,,,"168,81","737,61","377,12","360,74",,,,,"0,87",,,,"1,22","194,72",,,,,,,0,,,"2,15",,,,,"1,0",,,,,"182,32",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:00:13,,,,,,0,,"2,38","192,81","2,28",,,,,,,"169,08","738,47","377,62","361,23",,,,,"0,9",,,,"1,27","194,6",,,,,,,0,,,"2,21",,,,,"1,06",,,,,"182,46",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:00:14,,,,,,0,,"2,51","193,05","2,33",,,,,,,"169,41","740,08","377,97","362,12",,,,,"0,92",,,,"1,33","194,47",,,,,,,0,,,"2,28",,,,,"1,11",,,,,"182,6",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:00:15,,,,,,0,,"2,64","193,25","2,37",,,,,,,"169,74","740,41","377,82","362,61",,,,,"0,95",,,,"1,38","194,35",,,,,,,0,,,"2,35",,,,,"1,17",,,,,"182,75",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:00:16,,,,,,0,,"2,77","193,45","2,41",,,,,,,"170,05","740,74","377,68","363,11",,,,,"0,98",,,,"1,43","194,22",,,,,,,0,,,"2,41",,,,,"1,23",,,,,"182,89",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:00:17,,,,,,0,,"2,9","193,65","2,45",,,,,,,"170,31","741,12","377,54","363,61",,,,,"1,01",,,,"1,49","194,1",,,,,,,0,,,"2,48",,,,,"1,29",,,,,"183,08",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:00:18,,,,,,0,,"3,03","193,85","2,49",,,,,,,"170,56","741,62","377,4","364,05",,,,,"1,03",,,,"1,54","193,92",,,,,,,0,,,"2,55",,,,,"1,35",,,,,"183,41",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:00:19,,,,,,0,,"3,16","193,88","2,54",,,,,,,"170,81","742,05","377,25","364,25",,,,,"1,06",,,,"1,59","193,59",,,,,,,0,,,"2,61",,,,,"1,4",,,,,"183,74",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:00:20,,,,,,0,,"3,29","193,38","2,58",,,,,,,"171,06","742,25","377,11","364,45",,,,,"1,09",,,,"1,64","193,26",,,,,,,0,,,"2,68",,,,,"1,46",,,,,"184,06",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:00:21,,,,,,0,,"3,42","193,05","2,62",,,,,,,"171,31","742,45","377,12","364,65",,,,,"1,11",,,,"1,7","193,08",,,,,,,0,,,"2,75",,,,,"1,52",,,,,"184,31",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:00:22,,,,,,0,,"3,55","193,25","2,66",,,,,,,"171,56","742,65","377,62","364,85",,,,,"1,14",,,,"1,75","193,41",,,,,,,0,,,"2,81",,,,,"1,58",,,,,"184,56",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:00:23,,,,,,0,,"3,68","193,45","2,7",,,,,,,"171,81","742,85","378,12","365,08",,,,,"1,17",,,,"1,8","193,74",,,,,,,0,,,"2,88",,,,,"1,64",,,,,"184,81",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:00:24,,,,,,0,,"3,81","193,65","2,75",,,,,,,"171,94","743,23","378,62","365,41",,,,,"1,2",,,,"1,85","194,12",,,,,,,0,,,"2,95",,,,,"1,69",,,,,"184,97",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:00:25,,,,,,0,,"3,94","193,85","2,79",,,,,,,"171,69","744,23","379,23","365,74",,,,,"1,22",,,,"1,91","194,62",,,,,,,0,,,"3,01",,,,,"1,75",,,,,"184,82",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:00:26,,,,,,0,,"4,07","193,97","2,83",,,,,,,"171,44","745,46","380,23","365,95",,,,,"1,25",,,,"1,96","195,23",,,,,,,0,,,"3,08",,,,,"1,81",,,,,"184,68",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:00:27,,,,,,0,,"4,2","193,86","2,87",,,,,,,"171,19","747,22","381,22","365,75",,,,,"1,28",,,,"2,01","196,22","0,0",,,,,,0,,,"3,15","40,92","1,0",,,"1,87",,,,,"184,54","998,18",,,,,,,,,,,,,,,,,,,,"1,0"
2024-09-26 00:00:28,,,,,,0,,"4,33","193,75","2,91",,,,,,,"171,04","747,93","381,95","365,55",,,,,"1,3",,,,"2,06","196,96",,,,,,,0,,,"3,22",,,,,"1,93",,,,,"184,4",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:00:29,,,,,,0,,"4,47","193,64","2,96",,,,,,,"171,2","747,59","381,69","365,35",,,,,"1,33",,,,"2,12","196,8",,,,,,,0,,,"3,28",,,,,"1,98",,,,,"184,25",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:00:30,,,,,,0,,"4,6","193,53","3,0",,,,,,,"171,37","747,26","381,44","365,15",,,,,"1,36",,,,"2,17","196,63",,,,,,,0,,,"3,35",,,,,"2,04",,,,,"184,11",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:00:31,,,,,,0,,"4,73","193,42","3,04",,,,,,,"171,54","746,77","381,19","365,03",,,,,"1,38",,,,"2,22","196,46",,,,,,,0,,,"3,42",,,,,"2,1",,,,,"183,88",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:00:32,,,,,,0,,"4,86","193,31","3,08",,,,,,,"171,7","745,77","380,77","365,18",,,,,"1,41",,,,"2,27","196,3",,,,,,,0,,,"3,48",,,,,"2,16",,,,,"183,39",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:00:33,,,,,,0,,"4,99","193,2","3,13",,,,,,,"171,87","744,78","379,78","365,32",,,,,"1,44",,,,"2,33","196,13",,,,,,,0,,,"3,55",,,,,"2,22",,,,,"183,04",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:00:34,,,,,,0,,"5,12","193,09","3,17",,,,,,,"172,11","744,07","379,03","365,46",,,,,"1,47",,,,"2,38","195,96",,,,,,,0,,,"3,62",,,,,"2,27",,,,,"183,24",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:00:35,,,,,,0,,"5,25","193,03","3,21",,,,,,,"172,61","744,41","379,17","365,6",,,,,"1,49",,,,"2,43","195,76",,,,,,,0,,,"3,68",,,,,"2,33",,,,,"183,44",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:00:36,,,,,,0,,"5,38","193,18","3,25",,,,,,,"173,01","744,74","379,32","365,75",,,,,"1,52",,,,"2,49","195,56",,,,,,,1,,,"3,75",,,,,"2,39",,,,,"183,65",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:00:37,,,,,,0,,"5,51","193,32","3,29",,,,,,,"173,07","745,12","379,46","365,89",,,,,"1,55",,,,"2,54","195,36",,,,,,,1,,,"3,82",,,,,"2,45",,,,,"183,85",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:00:38,,,,,,0,,"5,64","193,46","3,34",,,,,,,"173,12","745,61","379,6","366,08",,,,,"1,57",,,,"2,59","195,16",,,,,,,1,,,"3,88",,,,,"2,51",,,,,"184,08",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:00:39,,,,,,0,,"5,77","193,6","3,38",,,,,,,"173,18","746,07","379,75","366,41",,,,,"1,6",,,,"2,64","195,03",,,,,,,1,,,"3,95",,,,,"2,56",,,,,"184,41",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:00:40,,,,,,0,,"5,9","193,75","3,42",,,,,,,"173,24","746,41","379,89","366,74",,,,,"1,63",,,,"2,7","195,15",,,,,,,1,,,"4,02",,,,,"2,62",,,,,"184,74",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:00:41,,,,,,0,,"6,03","193,89","3,46",,,,,,,"173,29","746,74","379,95","367,05",,,,,"1,65",,,,"2,75","195,28",,,,,,,1,,,"4,08",,,,,"2,68",,,,,"184,95",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:00:42,,,,,,0,,"6,16","194,06","3,5",,,,,,,"173,35","746,96","379,75","367,25",,,,,"1,68",,,,"2,8","195,4",,,,,,,1,,,"4,15",,,,,"2,74",,,,,"184,75",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:00:43,,,,,,0,,"6,29","194,31","3,55",,,,,,,"173,4","746,79","379,55","367,45",,,,,"1,71",,,,"2,85","195,53",,,,,,,1,,,"4,22",,,,,"2,8",,,,,"184,55",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:00:44,,,,,,0,,"6,42","194,56","3,59",,,,,,,"173,46","746,63","379,35","367,65",,,,,"1,74",,,,"2,91","195,65",,,,,,,1,,,"4,28",,,,,"2,85",,,,,"184,35",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:00:45,,,,,,0,,"6,55","194,81","3,63",,,,,,,"173,51","746,46","379,15","367,85",,,,,"1,76",,,,"2,96","195,78",,,,,,,1,,,"4,35",,,,,"2,91",,,,,"184,15",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:00:46,,,,,,0,,"6,68","194,92","3,67",,,,,,,"173,57","746,29","378,88","367,92",,,,,"1,79",,,,"3,01","195,9",,,,,,,1,,,"4,42",,,,,"2,97",,,,,"183,77",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:00:47,,,,,,0,,"6,81","194,59","3,72",,,,,,,"173,62","746,13","378,38","367,59",,,,,"1,82",,,,"3,06","195,77",,,,,,,1,,,"4,48",,,,,"3,03",,,,,"183,04",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:00:48,,,,,,0,,"6,94","194,26","3,76",,,,,,,"173,68","745,92","378,04","367,26",,,,,"1,84",,,,"3,12","194,93",,,,,,,1,,,"4,55",,,,,"3,09",,,,,"183,21",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:00:49,,,,,,0,,"7,07","193,91","3,8",,,,,,,"173,74","745,59","378,21","367,23",,,,,"1,87",,,,"3,17","194,65",,,,,,,1,,,"4,62",,,,,"3,14",,,,,"183,37",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:00:50,,,,,,0,,"7,2","193,51","3,84",,,,,,,"173,79","745,26","378,37","367,77",,,,,"1,9",,,,"3,22","194,36",,,,,,,1,,,"4,68",,,,,"3,2",,,,,"183,54",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:00:51,,,,,,0,,"7,33","193,11","3,88",,,,,,,"173,85","745,05","378,54","366,85",,,,,"1,93",,,,"3,28","194,08",,,,,,,1,,,"4,75",,,,,"3,26",,,,,"183,71",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:00:52,,,,,,0,,"7,47","192,71","3,93",,,,,,,"173,9","745,31","378,71","366,18",,,,,"1,95",,,,"3,33","193,79",,,,,,,1,,,"4,82",,,,,"3,32",,,,,"183,87",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:00:53,,,,,,0,,"7,6","192,31","3,97",,,,,,,"173,96","745,56","378,87","365,51",,,,,"1,98",,,,"3,38","193,5",,,,,,,1,,,"4,88",,,,,"3,38",,,,,"184,08",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:00:54,,,,,,0,,"7,73","192,7","5,63",,,,,,,"173,77","745,81","378,77","365,93",,,,,"3,4",,,,"3,43","193,22",,,,,,,1,,,"4,95",,,,,"3,43",,,,,"184,41",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:00:55,,,,,,0,,"7,86","195,23","10,77",,,,,,,"172,88","746,23","378,12","369,23",,,,,"8,7",,,,"3,49","193,35",,,,,,,1,,,"6,4",,,,,"3,49",,,,,"184,74",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:00:56,,,,,,0,,"7,99","195,65","10,92",,,,,,,"172,39","746,54","378,61","369,54",,,,,"11,69",,,,"3,54","194,84",,,,,,,1,,,"11,46",,,,,"3,55",,,,,"184,77",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:00:57,,,,,,0,,"8,12","194,16","14,44",,,,,,,"171,78","744,55","378,78","367,13",,,,,"14,65",,,,"3,59","195,78",,,,,,,1,,,"14,53",,,,,"3,61",,,,,"183,78",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:00:58,,,,,,0,,"8,25","193,07","16,45",,,,,,,"171,22","742,78","377,78","364,22",,,,,"17,44",,,,"3,64","194,96",,,,,,,1,,,"19,78",,,,,"3,67",,,,,"182,78",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:00:59,,,,,,0,,"8,38","193,41","17,53",,,,,,,"171,77","741,53","376,77","364,77",,,,,"18,3",,,,"3,7","194,8",,,,,,,1,,,"18,3",,,,,"3,72",,,,,"181,77",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:01:00,"53,0","51,44","29,44","0,06","6,59",0,"6,48","8,51","193,74","15,53","470,9","47,77","41,94","0,9","3,0","13,41","171,23","740,47","376,23","364,23","56,2","87,51","17,59","5,56","16,12","21,23","57,95","95,72","3,75","194,63",,"5,04","50,07","70,54","41,02","35,4",1,"41,75","5,11","16,47",,,"56,0","3,96","3,78","106,02","30,0","59,76","78,75","181,23",,"46,0","64,0","59,5","9,58","85,35","55,0","26,28","32,77","1,16",,"43,8","33,0","56,0","50,96",,"90,5","12,08","21,9","97,95",
2024-09-26 00:01:01,,,,,,0,,"8,64","193,77","14,47",,,,,,,"172,23","742,23","376,88","365,23",,,,,"16,62",,,,"3,8","194,46",,,,,,,1,,,"18,12",,,,,"3,84",,,,,"181,92",,,,,,,,,,,"67,87",,,,,"0,0",,,,,
2024-09-26 00:01:02,,,,,,0,,"8,77","192,77","15,53",,,,,,,"172,3","742,07","376,38","365,3",,,,,"16,77",,,,"3,85","194,3",,,,,,,1,,,"18,62",,,,,"3,9",,,,,"181,59",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:01:03,,,,,,0,,"8,9","191,77","15,86",,,,,,,"169,77","738,07","375,77","362,3",,,,,"17,17",,,,"3,91","194,13",,,,,,,1,,,"19,47",,,,,"3,96",,,,,"181,26",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:01:04,,,,,,0,,"11,1","190,77","25,03",,,,,,,"168,77","734,53","375,47","359,53",,,,,"23,33",,,,"3,96","193,77",,,,,,,1,,,"22,17",,,,,"5,63",,,,,"181,23",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:01:05,,,,,,0,,"19,63","190,47","36,4",,,,,,,"168,47","734,4","377,47","358,23",,,,,"32,63",,,,"6,56","193,23",,,,,,,1,,,"28,1",,,,,"13,1",,,,,"182,7",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:01:06,,,,,,0,,"25,93","192,47","41,93",,,,,,,"170,47","740,86","379,23","360,86",,,,,"38,93",,,,"17,1","194,23",,,,,,,1,,,"35,93",,,,,"21,4",,,,,"185,23",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:01:07,,,,,,0,,"28,77","196,07","44,92",,,,,,,"172,23","749,53","380,46","369,07",,,,,"41,92",,,,"24,69","195,46",,,,,,,1,,,"39,23",,,,,"26,46",,,,,"186,23",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:01:08,,,,,,0,,"27,77","205,43","44,59",,,,,,,"173,23","763,53","384,88","378,66",,,,,"41,59",,,,"26,56","199,21",,,,,,,1,,,"39,78",,,,,"27,56",,,,,"187,23",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:01:09,,,,,,0,,"26,77","212,6","44,26",,,,,,,"175,4","783,47","395,47","388,82",,,,,"41,26",,,,"24,77","206,3",,,,,,,1,,,"38,85",,,,,"25,77",,,,,"189,17",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:01:10,,,,,,0,,"25,77","209,04","43,77",,,,,,,"181,4","786,63","397,23","392,32",,,,,"40,88",,,,"23,77","203,77",,,,,,,1,,,"38,18",,,,,"24,77",,,,,"193,23",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:01:11,,,,,,0,,"24,77","213,51","42,78",,,,,,,"185,54","793,84","398,22","396,38",,,,,"40,39",,,,"22,85","203,46",,,,,,,1,,,"37,52",,,,,"23,77",,,,,"193,53",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:01:12,,,,,,0,,"23,78","221,87","41,89",,,,,,,"183,78","806,64","400,99","405,65",,,,,"39,89",,,,"22,18","207,88",,,,,,,1,,,"36,93",,,,,"22,78",,,,,"191,53",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:01:13,,,,,,0,,"22,54","238,77","41,39",,,,,,,"182,95","829,54","407,77","421,77",,,,,"39,39",,,,"21,52","217,88",,,,,,,1,,,"36,59",,,,,"21,78",,,,,"189,77",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:01:14,,,,,,0,,"21,44","237,78","40,78",,,,,,,"182,75","827,78","406,78","420,78",,,,,"38,78",,,,"20,89","217,38",,,,,,,1,,,"36,26",,,,,"21,22",,,,,"189,22",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:01:15,,,,,,0,,"22,07","236,92","39,77",,,,,,,"182,55","826,77","405,77","419,77",,,,,"37,77",,,,"20,39","216,88",,,,,,,1,,,"35,77",,,,,"21,53",,,,,"189,77",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:01:16,,,,,,0,,"19,7","236,59","38,77",,,,,,,"182,35","825,53","404,77","418,77",,,,,"36,77",,,,"19,88","216,38",,,,,,,1,,,"34,77",,,,,"20,23",,,,,"188,77",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:01:17,,,,,,0,,"21,77","236,26","37,88",,,,,,,"182,15","823,53","404,12","417,77",,,,,"35,92",,,,"19,38","215,77",,,,,,,1,,,"34,12",,,,,"20,77",,,,,"188,23",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:01:18,,,,,,0,,"20,77","235,53","37,38",,,,,,,"182,23","822,23","404,62","417,23",,,,,"35,59",,,,"18,53","214,88",,,,,,,0,,,"34,62",,,,,"19,53",,,,,"189,23",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:01:19,,,,,,0,,"19,53","233,88","36,88",,,,,,,"183,23","822,88","404,92","417,88",,,,,"35,26",,,,"16,88","214,38",,,,,,,0,,,"34,53",,,,,"17,88",,,,,"190,23",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:01:20,,,,,,0,,"18,12","233,38","36,38",,,,,,,"183,92","822,38","404,59","417,38",,,,,"34,88",,,,"16,38","213,88",,,,,,,0,,,"32,92",,,,,"17,38",,,,,"190,97",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:01:21,,,,,,0,,"18,62","232,77","35,88",,,,,,,"183,59","821,53","404,26","416,77",,,,,"34,38",,,,"15,92","213,38",,,,,,,0,,,"32,59",,,,,"16,88",,,,,"190,82",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:01:22,,,,,,0,,"18,07","231,77","35,38",,,,,,,"183,26","819,53","403,88","415,77",,,,,"33,77",,,,"15,59","212,88",,,,,,,0,,,"32,26",,,,,"16,38",,,,,"190,68",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:01:23,,,,,,0,,"15,23","230,53","34,77",,,,,,,"183,23","817,53","403,38","414,53",,,,,"32,77",,,,"15,26","212,38",,,,,,,0,,,"31,77",,,,,"15,88",,,,,"190,54",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:01:24,,,,,,0,,"16,23","228,77","33,77",,,,,,,"183,77","815,31","402,77","412,54",,,,,"32,23",,,,"14,54","211,77",,,,,,,0,,,"31,23",,,,,"15,39",,,,,"190,4",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:01:25,,,,,,0,,"17,23","227,56","33,22",,,,,,,"182,89","812,34","401,89","410,56",,,,,"32,78",,,,"12,78","210,95",,,,,,,0,,,"31,56",,,,,"14,78",,,,,"190,25",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:01:26,,,,,,0,,"17,3","225,53","33,53",,,,,,,"182,39","809,3","401,39","408,3",,,,,"31,77",,,,"11,77","210,69",,,,,,,0,,,"30,23",,,,,"13,77",,,,,"190,11",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:01:27,,,,,,0,,"14,77","223,77","31,77",,,,,,,"181,95","806,53","400,77","405,77",,,,,"30,77",,,,"10,92","210,44","0,0",,,,,,0,,,"30,53","40,21","1,0",,,"12,77",,,,,"189,88","972,37",,,,,,,,,,,,,,,,,,,,"1,0"
2024-09-26 00:01:28,,,,,,0,,"14,12","222,77","30,88",,,,,,,"181,75","804,53","399,77","404,77",,,,,"29,88",,,,"10,59","210,19",,,,,,,0,,,"28,77",,,,,"11,94",,,,,"189,38",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:01:29,,,,,,0,,"14,62","221,77","30,38",,,,,,,"181,55","802,53","398,77","403,77",,,,,"29,38",,,,"10,26","209,77",,,,,,,0,,,"27,77",,,,,"11,69",,,,,"188,92",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:01:30,,,,,,0,,"14,77","220,77","29,88",,,,,,,"181,35","800,3","397,77","402,77",,,,,"28,92",,,,"9,77","208,77",,,,,,,0,,,"27,23",,,,,"11,44",,,,,"188,59",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:01:31,,,,,,0,,"13,77","219,77","29,38",,,,,,,"181,15","797,3","396,53","401,53",,,,,"28,59",,,,"8,77","207,77",,,,,,,0,,,"27,77",,,,,"11,19",,,,,"188,26",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:01:32,,,,,,0,,"13,23","218,53","29,23",,,,,,,"180,92","793,83","394,3","399,53",,,,,"28,26",,,,"7,77","206,53",,,,,,,0,,,"26,77",,,,,"10,77",,,,,"187,77",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:01:33,,,,,,0,,"13,88","216,88","29,53",,,,,,,"180,59","789,77","391,88","397,77",,,,,"27,77",,,,"6,77","204,88",,,,,,,0,,,"26,08",,,,,"9,88",,,,,"186,92",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:01:34,,,,,,0,,"13,38","216,38","27,88",,,,,,,"180,26","788,77","391,38","396,77",,,,,"26,92",,,,"6,08","204,38",,,,,,,0,,,"26,41",,,,,"9,38",,,,,"186,59",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:01:35,,,,,,0,,"12,88","215,77","27,39",,,,,,,"179,88","787,31","390,77","395,77",,,,,"26,59",,,,"6,41","203,65",,,,,,,0,,,"26,74",,,,,"9,23",,,,,"186,26",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:01:36,,,,,,0,,"12,38","214,56","27,11",,,,,,,"179,38","783,45","389,11","394,34",,,,,"26,26",,,,"6,74","202,15",,,,,,,0,,,"26,56",,,,,"9,85",,,,,"185,78",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:01:37,,,,,,0,,"11,88","212,77","27,61",,,,,,,"178,92","777,54","385,77","391,77",,,,,"26,23",,,,"6,88","200,77",,,,,,,0,,,"24,88",,,,,"9,18",,,,,"184,88",,,,,,,,,,,,,,,,,,,,,
